,customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude
101,1654,Msc. Melissa Shanks,female,08/26/1997 05:15 AM,2.0,1.0,2.0,2.0,9082.0,33.0,8.0,225.0,176.0,769.0,538.0,697.0,407.0,68.0,165.0,81.0,0.6938299467747895,2019.0,954235.0,38.74865268895828,-9.15684095197916
102,33916,Curtis Cote,male,10/24/1964 11:49 AM,0.0,1.0,1.0,6.0,8177.0,386.0,22.0,64.0,232.0,195.0,1009.0,296.0,17.0,62.0,229.0,66.0,0.4206072028593293,2020.0,920668.0,38.73262397627352,-9.121062824938438
103,13147,Bsc. Roger Canon,male,09/17/1941 08:17 PM,1.0,0.0,0.0,2.0,67405.0,3767.0,13.0,124.0,14.0,671.0,503.0,1199.0,863.0,727.0,261.0,11.0,0.9432559446021848,2017.0,,38.72201116627376,-9.125954461290943
104,9297,Bsc. Ladonna Meyer,female,03/18/2001 01:10 PM,0.0,0.0,0.0,2.0,8788.0,720.0,22.0,,217.0,1196.0,268.0,501.0,850.0,253.0,12.0,55.0,0.6257855687726153,2021.0,,38.73558202761809,-9.155765797280708
105,5705,Bsc. Dorthy Kinney,female,09/09/1973 07:16 PM,3.0,2.0,0.0,6.0,19479.0,5786.0,11.0,999.0,978.0,1467.0,1828.0,1165.0,882.0,472.0,250.0,257.0,0.2048439702786572,2008.0,966865.0,38.75069067806633,-9.12523630194001
106,21609,Misty Spencer,female,11/08/1988 02:57 AM,1.0,1.0,0.0,5.0,4447.0,433.0,16.0,1146.0,157.0,62.0,682.0,352.0,459.0,175.0,322.0,78.0,0.9648167726513264,2015.0,960397.0,38.753299333467695,-9.12605071583902
107,37091,Traci Martinez,female,09/29/1962 06:31 AM,1.0,1.0,1.0,4.0,49552.0,4852.0,10.0,381.0,473.0,810.0,1446.0,1133.0,1279.0,548.0,289.0,268.0,0.5342973635739343,2011.0,,38.76992855055807,-9.151984903001075
108,2098,Phd. Anita Towner,female,12/02/1979 04:12 AM,0.0,1.0,1.0,2.0,13583.0,158.0,13.0,484.0,41.0,123.0,832.0,454.0,452.0,104.0,111.0,35.0,0.6574423025634711,2017.0,947461.0,38.7777631411393,-9.14042891898672
109,35931,Domingo Briggs,male,10/28/1996 11:53 AM,1.0,0.0,0.0,3.0,19868.0,2569.0,13.0,1971.0,397.0,367.0,44.0,118.0,534.0,217.0,310.0,98.0,0.1264208730247644,2014.0,,38.78084833681139,-9.162990174959315
110,35591,Shonda Welch,female,07/11/1963 03:02 PM,1.0,1.0,0.0,2.0,54258.0,7308.0,8.0,624.0,449.0,1577.0,704.0,1210.0,596.0,587.0,343.0,139.0,0.0774753992998905,2014.0,,38.78066991306798,-9.148890479280348
111,23259,Phd. Vance Hannahs,male,05/12/1984 07:40 PM,0.0,1.0,0.0,3.0,54605.0,3452.0,13.0,376.0,691.0,1490.0,1391.0,1256.0,508.0,790.0,182.0,148.0,0.0534463493346511,2016.0,904989.0,38.77654278675008,-9.169296037882836
112,1034,Phd. Shawn Lu,female,09/13/1966 10:46 AM,1.0,1.0,1.0,5.0,325.0,2688.0,18.0,2063.0,562.0,493.0,58.0,111.0,716.0,210.0,440.0,123.0,0.0656989567095372,2012.0,964255.0,38.74756163942448,-9.18734440918826
113,2316,Bsc. Kevin Hirschman,male,02/04/1959 01:28 AM,1.0,1.0,1.0,1.0,18363.0,738.0,18.0,2071.0,433.0,371.0,9.0,29.0,460.0,198.0,239.0,19.0,0.063834136540887,2015.0,997227.0,38.730008126842016,-9.175310166975502
114,25405,Quentin Wren,male,07/07/1951 12:00 AM,3.0,2.0,1.0,4.0,16851.0,5942.0,9.0,1100.0,547.0,962.0,1928.0,1887.0,1241.0,399.0,382.0,416.0,0.2015957741278732,2016.0,944359.0,38.74356703928999,-9.177415276685986
115,21567,Msc. Cecily Arvizu,female,02/21/1993 02:12 PM,0.0,1.0,0.0,2.0,941.0,4031.0,12.0,90.0,655.0,1969.0,1219.0,2924.0,1057.0,436.0,524.0,133.0,0.1454115343614457,2014.0,928329.0,38.72810551296327,-9.159449097228174
116,32458,William Williamson,male,11/26/1984 01:24 AM,0.0,0.0,1.0,1.0,24963.0,11839.0,20.0,115.0,298.0,,985.0,730.0,412.0,1109.0,278.0,183.0,0.4368616651440181,2015.0,,38.74171844052731,-9.1699484650083
117,29757,Anna Dolan,female,11/13/1964 09:43 AM,0.0,0.0,,2.0,10684.0,3993.0,21.0,470.0,247.0,210.0,965.0,409.0,656.0,487.0,356.0,379.0,-0.0155300080616211,2014.0,,38.722502884627644,-9.18669905107181
118,16931,Phd. Jennifer Wilson,female,02/25/1945 11:18 AM,0.0,1.0,1.0,2.0,36599.0,6951.0,14.0,633.0,539.0,1329.0,1779.0,756.0,1148.0,785.0,559.0,99.0,0.0914195083519956,2009.0,921729.0,38.75298276696839,-9.157547570020116
119,24612,Candace Soders,female,04/18/1963 05:15 PM,2.0,1.0,1.0,5.0,51392.0,4656.0,21.0,419.0,1345.0,516.0,880.0,1322.0,972.0,262.0,340.0,271.0,0.5948593520400731,2014.0,972187.0,38.72767379567066,-9.129766311581548
120,3703,Bsc. Christopher Kotas,male,07/31/1990 10:03 AM,2.0,1.0,2.0,2.0,8462.0,557.0,7.0,237.0,64.0,505.0,584.0,334.0,16.0,194.0,274.0,25.0,1.0944845099407263,2019.0,929155.0,38.74837948486944,-9.156319671336163
121,24976,Bsc. Lisa Becher,female,04/22/1950 05:32 AM,1.0,1.0,0.0,2.0,19158.0,1445.0,18.0,2101.0,421.0,375.0,33.0,87.0,209.0,262.0,313.0,34.0,0.0376688571920338,2016.0,,38.712343317250586,-9.149617752857726
122,23280,Bsc. Amalia Saenz,female,04/05/1958 01:36 PM,1.0,1.0,1.0,6.0,8986.0,2479.0,18.0,2202.0,332.0,465.0,47.0,91.0,796.0,131.0,302.0,83.0,0.1233648931803077,2009.0,981521.0,38.76838477065862,-9.152222375708403
123,33686,Lee Moffit,male,01/15/1986 12:25 PM,0.0,0.0,0.0,,25974.0,15392.0,20.0,306.0,369.0,1274.0,927.0,554.0,238.0,733.0,571.0,32.0,0.4783730902402526,2016.0,,38.722628141987045,-9.154371007271925
124,18825,Phd. Alexander Putman,male,06/04/2000 12:15 PM,1.0,0.0,1.0,4.0,11968.0,1939.0,17.0,2226.0,304.0,383.0,65.0,10.0,1096.0,178.0,278.0,72.0,0.0766006325959055,2018.0,960429.0,38.742420826693234,-9.148329213253264
125,37869,Barbara Mcadoo,female,12/18/1992 11:56 AM,2.0,1.0,2.0,2.0,11766.0,498.0,9.0,272.0,227.0,436.0,780.0,626.0,734.0,102.0,319.0,65.0,0.5672231284502655,2021.0,,38.74788291489245,-9.157005821090069
126,31802,Stephanie Hare,female,08/06/1965 04:49 AM,1.0,2.0,0.0,1.0,26139.0,5343.0,8.0,823.0,1091.0,1636.0,1242.0,1225.0,1511.0,295.0,94.0,242.0,0.2499362827482678,2007.0,,38.75698842759566,-9.13181472505748
127,12295,Bsc. Michele Erickson,female,04/19/1984 06:24 PM,0.0,1.0,0.0,2.0,65390.0,5062.0,9.0,1827.0,676.0,1302.0,867.0,1131.0,1152.0,804.0,369.0,133.0,0.1845215992572161,2014.0,959649.0,38.738795533176,-9.19545317103182
128,19774,Phd. Mark Neal,male,09/26/1980 03:57 PM,1.0,1.0,2.0,5.0,18023.0,4029.0,9.0,2438.0,376.0,594.0,76.0,179.0,621.0,220.0,172.0,92.0,-0.004398414818017,2016.0,987397.0,38.781819122144825,-9.186292864234485
129,9032,Phd. Pansy Frink,female,09/19/1945 03:42 AM,1.0,1.0,1.0,4.0,16243.0,30.0,23.0,587.0,179.0,122.0,604.0,,628.0,288.0,494.0,121.0,0.9675444419885008,2014.0,967596.0,38.771383518314686,-9.135223636099
130,2675,Phd. Lakeesha Loera,female,07/13/1947 08:53 PM,2.0,2.0,0.0,2.0,31098.0,6462.0,11.0,560.0,870.0,1366.0,1787.0,2031.0,1695.0,325.0,272.0,341.0,0.1739287272270978,2003.0,935569.0,38.71745667114413,-9.138734676724512
131,2021,Msc. Jocelyn Hairston,female,02/21/1962 05:26 PM,0.0,0.0,1.0,6.0,9223.0,1774.0,15.0,1993.0,244.0,423.0,47.0,129.0,581.0,136.0,306.0,102.0,0.1263052993279369,2021.0,964632.0,38.7419672065345,-9.186160454234615
132,39263,Randy Pendleton,male,05/16/1978 09:25 AM,1.0,1.0,1.0,4.0,29174.0,1778.0,14.0,252.0,460.0,794.0,1100.0,372.0,373.0,107.0,390.0,295.0,0.5638846865753036,2009.0,,38.74912552838328,-9.142000224237444
133,4624,Phd. Noel Smiley,male,02/06/1963 02:34 AM,1.0,1.0,0.0,3.0,95552.0,5545.0,13.0,175.0,719.0,,1398.0,1681.0,1480.0,559.0,345.0,140.0,0.2196198044855537,2014.0,978283.0,38.72640597347431,-9.155588762532805
134,37056,Carmelo Bingham,male,07/03/1943 10:56 AM,1.0,1.0,1.0,5.0,11580.0,2817.0,16.0,297.0,803.0,587.0,960.0,1522.0,2345.0,109.0,361.0,249.0,1.0676170594066074,2006.0,,38.72052719080585,-9.173589584571408
135,17083,Bsc. Rosemary Pothoven,female,01/04/1965 06:33 AM,0.0,0.0,1.0,1.0,40164.0,18150.0,12.0,58.0,309.0,160.0,840.0,885.0,661.0,456.0,396.0,68.0,0.4170550008604772,2021.0,,38.71410150625084,-9.178628155829102
136,13735,Joshua Ward,male,10/26/1959 10:01 PM,1.0,1.0,0.0,7.0,12426.0,97.0,19.0,392.0,140.0,126.0,852.0,272.0,254.0,382.0,303.0,45.0,0.4689128127951804,2013.0,945692.0,38.727314044079975,-9.137803718496158
137,35999,Imogene Morel,female,10/14/1997 10:50 PM,1.0,0.0,0.0,1.0,11248.0,1380.0,16.0,184.0,161.0,133.0,442.0,255.0,95.0,297.0,592.0,129.0,0.6381627420330674,2019.0,947135.0,38.73863640731327,-9.156863629323034
138,14218,Cheryl Stancil,female,01/28/1940 06:03 AM,0.0,1.0,1.0,4.0,11392.0,130.0,17.0,570.0,273.0,136.0,678.0,,81.0,127.0,42.0,77.0,1.0642159776794595,2016.0,924152.0,38.76774661364553,-9.181266248063034
139,11278,Bsc. Nolan George,male,09/30/1951 03:05 PM,0.0,0.0,3.0,1.0,22700.0,3631.0,21.0,90.0,347.0,554.0,844.0,775.0,78.0,1729.0,332.0,70.0,0.3570468403707205,2020.0,979927.0,38.77087210065244,-9.193799202633702
140,13720,Phd. Constance Stephens,female,01/20/1969 08:40 AM,0.0,0.0,1.0,2.0,4460.0,15430.0,13.0,975.0,376.0,1060.0,1160.0,859.0,1768.0,747.0,33.0,202.0,0.7273321253061618,2012.0,,38.77137088872408,-9.121267528202726
141,22895,Phd. Marco Harvey,male,05/25/1963 06:59 AM,1.0,1.0,0.0,1.0,93305.0,3288.0,9.0,2155.0,348.0,,1766.0,2321.0,1543.0,648.0,384.0,204.0,-0.1052084535857111,2017.0,931164.0,38.73536710082623,-9.095179143984245
142,10996,Bsc. Kathleen Hart,female,03/06/1999 03:02 PM,1.0,1.0,1.0,3.0,21452.0,2429.0,13.0,1896.0,466.0,604.0,49.0,26.0,1353.0,276.0,154.0,21.0,0.1713772552238069,2023.0,924900.0,38.73522627550672,-9.120061372522434
143,37137,Rhonda Wells,female,03/05/1961 11:31 AM,0.0,1.0,1.0,3.0,11910.0,110.0,16.0,489.0,207.0,217.0,621.0,537.0,138.0,107.0,280.0,48.0,0.7108792767764002,2008.0,,38.73034259955146,-9.123854116763775
144,3259,Msc. Rose Montgomery,female,02/29/1980 12:19 PM,0.0,0.0,1.0,4.0,13055.0,578.0,,486.0,117.0,145.0,812.0,337.0,697.0,511.0,296.0,113.0,1.0911003516248374,2015.0,969170.0,38.724598754256085,-9.17749671544088
145,32390,William Masse,male,11/18/1995 02:49 PM,4.0,2.0,,3.0,19985.0,5672.0,12.0,496.0,1241.0,2339.0,1175.0,1357.0,1084.0,145.0,538.0,242.0,0.1176139408964933,2019.0,,38.73024885740252,-9.152825608098924
146,22044,Msc. Anthony Swiney,male,05/14/1945 12:05 AM,5.0,1.0,1.0,1.0,18239.0,5191.0,9.0,661.0,554.0,1952.0,807.0,1227.0,508.0,456.0,396.0,336.0,0.1095722784654206,2012.0,918860.0,38.71024390704211,-9.166574012018453
147,30067,Kathy Laday,female,12/09/1982 05:19 AM,1.0,0.0,1.0,6.0,20402.0,3435.0,19.0,1953.0,256.0,375.0,66.0,59.0,379.0,260.0,322.0,115.0,0.0977879212892263,2016.0,,38.712638030212254,-9.125108611075724
148,21789,Phd. Jon Freeman,male,03/20/1958 03:29 PM,5.0,2.0,0.0,4.0,24309.0,4412.0,9.0,1095.0,461.0,1220.0,1767.0,1478.0,1182.0,494.0,413.0,82.0,0.1701498790582761,2018.0,969443.0,38.72700925770915,-9.189214977805335
149,3252,Phd. Paul Glidden,male,12/23/1946 10:34 AM,0.0,1.0,0.0,2.0,66745.0,4701.0,18.0,935.0,289.0,1025.0,1389.0,1998.0,1229.0,436.0,485.0,119.0,0.1411787566245026,2012.0,978153.0,38.74894066479654,-9.156961856753307
150,20057,Bsc. Warren Emrich,male,,0.0,1.0,1.0,1.0,1324.0,15656.0,18.0,154.0,803.0,1113.0,714.0,718.0,155.0,1048.0,578.0,107.0,0.2664016092409505,2021.0,,38.74807629517981,-9.197494363331664
151,27605,Frederick Haas,male,07/12/1989 10:57 PM,1.0,0.0,1.0,1.0,20482.0,1908.0,18.0,,277.0,406.0,70.0,122.0,553.0,258.0,447.0,7.0,0.1573237978705615,2020.0,,38.7855108585046,-9.181286398102118
152,24499,Brian Keaney,male,07/07/1952 09:04 PM,2.0,1.0,1.0,3.0,55405.0,3032.0,,263.0,914.0,763.0,969.0,1156.0,1985.0,485.0,365.0,218.0,0.6166242578326533,2017.0,994525.0,38.71788783408139,-9.184246761449122
153,3580,Bsc. Julius Coates,male,08/17/1992 04:02 PM,2.0,1.0,2.0,,8549.0,1754.0,12.0,143.0,329.0,655.0,690.0,224.0,628.0,163.0,41.0,63.0,0.6377567594143773,2018.0,915136.0,38.7485252858053,-9.155690306720157
154,4067,Phd. Richard Therrien,male,11/29/1946 09:32 PM,1.0,0.0,0.0,2.0,14710.0,1719.0,11.0,2143.0,368.0,329.0,94.0,144.0,431.0,240.0,250.0,77.0,0.1388704597901522,2016.0,971621.0,38.744428691550496,-9.19437664983638
155,24726,Beverly Bartlett,female,01/09/1988 10:54 PM,1.0,0.0,0.0,1.0,2482.0,3492.0,19.0,717.0,179.0,5.0,844.0,651.0,590.0,440.0,161.0,497.0,0.9213239077979288,2011.0,,38.75099638264473,-9.169033981533708
156,21035,Msc. Zachary Snerling,male,06/23/1946 08:09 AM,0.0,1.0,0.0,,41045.0,6280.0,8.0,1692.0,480.0,1281.0,1216.0,2277.0,703.0,591.0,414.0,116.0,0.0766396648083959,2012.0,914162.0,38.70783689230498,-9.144242509509883
157,23900,Phd. Alice Shreffler,female,01/31/1967 08:27 AM,1.0,1.0,1.0,4.0,23767.0,2478.0,11.0,1713.0,461.0,571.0,59.0,93.0,783.0,203.0,230.0,125.0,0.0669548090189871,2015.0,996557.0,38.78611681911551,-9.143020579656229
158,38965,Christina Obrien,female,04/22/1995 06:36 PM,2.0,1.0,2.0,2.0,9232.0,933.0,8.0,,195.0,530.0,534.0,283.0,179.0,117.0,144.0,42.0,0.4076731643952067,2019.0,,38.74825378370886,-9.1564265715119
159,34247,Jeffrey Mercado,male,07/05/1965 03:33 PM,1.0,1.0,0.0,2.0,85876.0,4385.0,7.0,1361.0,698.0,1430.0,1366.0,2893.0,1046.0,383.0,339.0,213.0,0.1467122097735792,2013.0,,38.74239915393251,-9.118456700410668
160,9459,Bsc. Janna Kurtz,female,,1.0,1.0,1.0,5.0,8906.0,35.0,13.0,331.0,87.0,160.0,918.0,236.0,641.0,308.0,325.0,54.0,0.4466215253033618,2008.0,962185.0,38.762206455209686,-9.16848455510102
161,28668,Dennis Mackson,male,04/30/1989 05:45 AM,1.0,2.0,2.0,4.0,31853.0,4264.0,11.0,270.0,679.0,990.0,1207.0,898.0,1737.0,326.0,381.0,238.0,0.1848270863139657,2012.0,904060.0,38.75511953841883,-9.118294107920116
162,15367,Phd. Stacy Locklear,female,07/22/1953 06:20 PM,3.0,2.0,1.0,2.0,10981.0,5015.0,12.0,358.0,1089.0,1756.0,1713.0,1419.0,1641.0,474.0,539.0,299.0,0.2626759604928664,2012.0,915285.0,38.77175245548672,-9.15632389483134
163,26055,Msc. Jeffrey Scott,male,09/15/1959 04:04 PM,1.0,1.0,0.0,1.0,18160.0,2123.0,,1952.0,580.0,312.0,68.0,22.0,290.0,103.0,161.0,70.0,0.0903980533990394,2013.0,,38.77448680584388,-9.187424247576333
164,27204,Msc. Jennifer Baptiste,female,01/31/1942 06:51 AM,0.0,0.0,0.0,,18088.0,6896.0,18.0,26.0,1065.0,1091.0,958.0,1040.0,17.0,1211.0,345.0,53.0,0.4618215556225825,2018.0,,38.733797689573095,-9.198812701175292
165,22483,Msc. Kandace Munger,female,11/22/1944 03:33 AM,1.0,0.0,1.0,4.0,2970.0,2410.0,10.0,2188.0,504.0,515.0,72.0,,361.0,236.0,96.0,120.0,0.0934740183936807,2019.0,913198.0,38.735464653001344,-9.123222111992144
166,15991,Imogene Jones,female,12/07/1940 06:33 AM,1.0,2.0,0.0,5.0,1646.0,837.0,18.0,1161.0,69.0,152.0,845.0,371.0,58.0,277.0,274.0,64.0,0.5956919026169049,2016.0,947133.0,38.72971148094486,-9.157429471290843
167,2605,Bsc. Vicki Arnold,female,07/11/1954 10:11 PM,1.0,0.0,2.0,2.0,3515.0,7114.0,8.0,830.0,370.0,147.0,1130.0,1926.0,791.0,625.0,287.0,183.0,0.1204902202795865,2011.0,931347.0,38.71940875832439,-9.181827774534646
168,36586,Sylvia Williams,female,02/11/1945 03:31 AM,1.0,1.0,3.0,2.0,2051.0,733.0,8.0,553.0,348.0,294.0,659.0,,794.0,396.0,159.0,7.0,0.1225456321672965,2014.0,,38.71559321982393,-9.14958856835502
169,29670,Bsc. Ronald Griffin,male,01/03/1982 01:23 AM,1.0,1.0,0.0,4.0,18897.0,3564.0,20.0,1932.0,503.0,1340.0,1280.0,2037.0,581.0,669.0,622.0,43.0,0.1248045721717304,2009.0,938240.0,38.75985715598024,-9.193355342905964
170,37857,Anthony Rubio,male,03/06/1998 09:47 PM,0.0,0.0,2.0,,10975.0,204.0,9.0,779.0,106.0,116.0,528.0,307.0,569.0,7.0,230.0,4.0,0.4897267877288163,2022.0,,38.77834681985919,-9.171884472475051
171,24392,Janice Simmons,female,12/14/1996 07:07 PM,2.0,1.0,2.0,2.0,8622.0,158.0,10.0,144.0,361.0,704.0,566.0,719.0,379.0,64.0,177.0,95.0,0.6870649792348197,2020.0,,38.74758867879202,-9.15643823381735
172,31953,Matthew Lint,male,11/26/1996 09:40 PM,2.0,3.0,1.0,1.0,14142.0,5207.0,8.0,928.0,1071.0,2098.0,1861.0,1508.0,501.0,445.0,17.0,218.0,0.2418720162716305,2014.0,,38.74468056201631,-9.183835743703709
173,18809,Aaron Huffman,male,01/21/1995 04:02 AM,1.0,1.0,1.0,2.0,785.0,289.0,17.0,4.0,128.0,229.0,1074.0,143.0,128.0,68.0,445.0,38.0,0.43373341097515,2019.0,986921.0,38.73030524329362,-9.19012221530006
174,17178,Norma Nichols,female,05/06/1991 12:04 PM,1.0,1.0,1.0,5.0,3694.0,59.0,15.0,852.0,223.0,156.0,815.0,323.0,661.0,62.0,70.0,47.0,0.8342562774574129,2018.0,974569.0,38.76930798452024,-9.144245971202984
175,7117,Bsc. Joseph Jackson,male,10/28/1959 06:23 AM,0.0,1.0,0.0,1.0,8414.0,6080.0,8.0,1644.0,564.0,1426.0,1953.0,2089.0,607.0,499.0,384.0,139.0,-0.0521262244888262,2003.0,966065.0,38.77715424257088,-9.148508551342362
176,8685,Bsc. Stacey Williams,female,11/16/1982 06:50 PM,3.0,2.0,1.0,2.0,16391.0,4328.0,11.0,72.0,977.0,1294.0,1431.0,1584.0,964.0,521.0,204.0,163.0,0.1888872618547657,2013.0,949919.0,38.76746208480521,-9.125716299867523
177,8532,Msc. Janet Frazier,female,12/26/1946 12:57 AM,0.0,0.0,1.0,2.0,19968.0,12683.0,16.0,131.0,339.0,1051.0,987.0,616.0,172.0,1035.0,168.0,71.0,0.1080162216934804,2020.0,944592.0,38.76392537200888,-9.180219429758852
178,8832,Bsc. Charles Bible,male,04/02/1948 07:39 PM,1.0,1.0,1.0,4.0,28148.0,1034.0,13.0,331.0,486.0,607.0,855.0,1111.0,1261.0,338.0,402.0,224.0,0.1796131126493864,2012.0,917653.0,38.75019822464998,-9.18056645002506
179,36529,Rosalie Cole,female,,1.0,1.0,2.0,3.0,12225.0,4055.0,7.0,717.0,756.0,1225.0,1720.0,835.0,666.0,516.0,190.0,133.0,0.1531020260356303,2021.0,,38.72750186399897,-9.18689204806682
180,27389,Brian Carmody,male,02/03/1982 05:33 AM,0.0,3.0,1.0,5.0,18199.0,5823.0,10.0,232.0,853.0,1884.0,1663.0,,1124.0,527.0,23.0,250.0,0.0026199127547443,2003.0,976557.0,38.78141460609056,-9.186955827908893
181,11592,Msc. Latoya Baumberger,female,06/27/1987 03:02 PM,1.0,3.0,2.0,1.0,5884.0,3790.0,9.0,262.0,705.0,2232.0,1919.0,1548.0,472.0,371.0,129.0,261.0,0.2029326879626103,2011.0,993577.0,38.723274070136114,-9.1676189618239
182,19458,Shirley Brownfield,female,01/23/1993 08:48 AM,2.0,1.0,2.0,2.0,9545.0,406.0,13.0,197.0,285.0,796.0,521.0,42.0,423.0,56.0,322.0,57.0,0.5457575272001629,2019.0,,38.74744787093391,-9.15560178158386
183,30456,Patricia Halvorson,female,07/20/1944 07:37 AM,1.0,0.0,0.0,1.0,52245.0,3397.0,8.0,927.0,746.0,1116.0,665.0,1412.0,58.0,390.0,296.0,55.0,1.1416064949599063,2014.0,,38.787153691891646,-9.156362327564214
184,17953,Bsc. Frank Swaim,male,10/04/1977 08:06 AM,0.0,1.0,0.0,2.0,92757.0,5419.0,6.0,2078.0,440.0,1474.0,1485.0,1085.0,634.0,399.0,89.0,125.0,0.0027163566847959,2011.0,901143.0,38.76038874575294,-9.163749989528451
185,2527,Bsc. Ralph Delafuente,male,06/02/1985 03:48 AM,0.0,1.0,0.0,6.0,911.0,72.0,18.0,505.0,126.0,182.0,1224.0,307.0,698.0,28.0,418.0,69.0,1.2031890980829547,2008.0,948905.0,38.78750836305921,-9.173687476167588
186,2741,Msc. David Berry,male,06/18/1957 04:37 AM,0.0,1.0,0.0,3.0,60735.0,2766.0,10.0,1082.0,768.0,1213.0,1066.0,2207.0,1387.0,429.0,356.0,165.0,0.1791730129158211,2009.0,976803.0,38.76138317270591,-9.069549519956986
187,37625,Anna Thompson,female,03/21/1951 08:59 AM,0.0,1.0,1.0,3.0,6874.0,359.0,15.0,623.0,158.0,212.0,973.0,299.0,440.0,46.0,566.0,63.0,0.3250480187182461,2010.0,,38.746975979889854,-9.157766316173998
188,22619,Bsc. Jessica Miyao,female,05/25/1956 03:30 AM,1.0,0.0,2.0,1.0,1945.0,13381.0,22.0,99.0,406.0,1338.0,458.0,758.0,155.0,1236.0,24.0,90.0,0.2389751716240628,2020.0,,38.742816099754094,-9.181170581155625
189,14189,Msc. Angie Harvey,female,11/22/1954 07:54 AM,1.0,1.0,0.0,5.0,44309.0,2800.0,18.0,195.0,693.0,1135.0,1267.0,1304.0,1356.0,253.0,299.0,288.0,0.0923461387755339,2007.0,965366.0,38.75900445190501,-9.13022273473342
190,25389,Lawrence Werner,male,03/15/1982 05:02 AM,5.0,1.0,0.0,2.0,13125.0,5951.0,9.0,837.0,324.0,1588.0,1439.0,1700.0,1384.0,311.0,128.0,267.0,0.1986360119059481,2015.0,943036.0,38.740129152669006,-9.18299571255591
191,39820,Rebecca Blom,female,06/13/1988 03:27 PM,0.0,0.0,1.0,2.0,20197.0,8820.0,21.0,143.0,552.0,940.0,569.0,603.0,322.0,1084.0,195.0,99.0,0.3117268194191649,2014.0,,38.72240684864384,-9.151160432099484
192,11614,Bsc. Jamie Cook,female,08/17/1964 10:52 AM,0.0,1.0,0.0,4.0,4627.0,1101.0,9.0,156.0,119.0,159.0,690.0,204.0,490.0,44.0,339.0,47.0,0.7838317758786946,2013.0,902297.0,38.76220966108932,-9.169481851626648
193,15549,Phd. John Anderson,male,09/09/1983 06:45 AM,0.0,0.0,1.0,1.0,4362.0,4080.0,23.0,122.0,612.0,886.0,242.0,826.0,172.0,898.0,276.0,169.0,0.1364379784865738,2018.0,922884.0,38.76656260894574,-9.167598481963076
194,13993,Bsc. Fannie Bartee,female,10/20/1972 02:55 PM,1.0,2.0,1.0,4.0,9446.0,6540.0,20.0,293.0,693.0,787.0,1185.0,953.0,1635.0,424.0,345.0,261.0,0.5183490686080588,2007.0,952228.0,38.76576970873835,-9.186252775058277
195,17057,Phd. Donald Haught,male,02/05/1987 07:22 PM,4.0,2.0,1.0,1.0,21780.0,4033.0,12.0,1349.0,1216.0,2101.0,1395.0,458.0,1484.0,357.0,549.0,246.0,0.2135621791220685,2021.0,921138.0,38.71826475919328,-9.141389596467956
196,39770,Margaret Tyler,female,03/08/1942 05:48 PM,1.0,0.0,0.0,,8126.0,2419.0,16.0,1808.0,214.0,378.0,41.0,57.0,788.0,173.0,369.0,79.0,0.10944112483353,2011.0,,38.74900969784563,-9.180540966798311
197,18875,Phd. Randall Overturf,male,12/17/1962 08:54 AM,1.0,1.0,1.0,4.0,14254.0,742.0,7.0,271.0,660.0,772.0,878.0,1277.0,728.0,366.0,206.0,327.0,0.7411717384413696,2009.0,985588.0,38.72202416475284,-9.117886534955328
198,28966,Bsc. Rebecca Mangino,female,05/20/1963 11:26 AM,0.0,1.0,0.0,3.0,35870.0,5488.0,9.0,736.0,566.0,1482.0,1399.0,1897.0,806.0,626.0,385.0,206.0,-0.0168552665640864,2015.0,974142.0,38.73608222758274,-9.177426217202834
199,34370,Janie Tomidy,female,02/18/2001 09:34 PM,0.0,0.0,0.0,2.0,11849.0,1326.0,20.0,40.0,134.0,700.0,182.0,417.0,282.0,306.0,459.0,22.0,0.982548268976676,2025.0,,38.73984551002151,-9.15315559882395
200,5822,Bsc. Terry Wellenstein,male,07/13/1988 01:56 AM,,0.0,1.0,4.0,15916.0,1211.0,11.0,1985.0,298.0,351.0,23.0,52.0,932.0,207.0,230.0,144.0,0.1564750849706299,2009.0,986524.0,38.75438165456256,-9.127168471739676
201,3454,Msc. Joshua Freese,male,02/24/2000 04:02 PM,0.0,0.0,0.0,2.0,9622.0,902.0,22.0,59.0,112.0,1199.0,258.0,90.0,444.0,331.0,177.0,29.0,1.676997406404595,2021.0,945839.0,38.70161744001972,-9.161509965388255
202,508,Phd. Ann Nguyen,female,04/24/1988 09:05 AM,1.0,0.0,1.0,1.0,12963.0,474.0,15.0,2062.0,430.0,347.0,11.0,31.0,155.0,112.0,365.0,36.0,0.1725866654172345,2011.0,953429.0,38.77960728752129,-9.16126984859256
203,25442,Cindy Oconnor,female,07/07/1941 07:25 PM,0.0,1.0,2.0,1.0,4859.0,326.0,7.0,21.0,166.0,205.0,1067.0,390.0,488.0,364.0,312.0,37.0,0.6694546176010395,2016.0,934003.0,38.78686495386245,-9.12818629596996
